("", [30])
("orchard", [7])
("orchardend", [1])
("ordaind", [2])
("order", [15])
("orderd", [1])
("ordered", [2])
("ordering", [3])
("orderly", [3])
("orders", [2])
("ordinance", [1])
("ordinary", [4])
("ordnance", [1])
("organ", [1])
("organpipe", [1])
("organs", [1])
("orgulous", [1])
("orifex", [1])
("orisons", [1])
("orlando", [163])
("orleans", [1])
("ornament", [2])
("ornaments", [2])
("orphans", [1])
("orsino", [70])
("orsinos", [11])
("orts", [1])
("osiers", [1])
("osixpence", [1])
("ostent", [1])
("osunday", [1])
("other", [145])
("othergates", [1])
("others", [50])
("otherwhere", [1])
("otherwise", [10])
("otis", [1])
("ought", [2])
("ounce", [2])
("ounces", [1])
("our", [585])
("ourage", [1])
("ours", [18])
("ourself", [5])
("ourselves", [25])
("out", [301])
("outcast", [1])
("outcraftied", [1])
("outface", [1])
("outfacing", [1])
("outfly", [1])
("outlaws", [3])
("outlive", [1])
("outliving", [1])
("outlustres", [1])
("outpeer", [1])
("outprized", [1])
("outrage", [2])
("outrageous", [1])
("outright", [1])
("outsell", [1])
("outsells", [1])
("outside", [5])
("outstay", [1])
("outstood", [1])
("outstretchd", [1])
("outstrip", [1])
("outsweetend", [1])
("outswell", [1])
("outtalk", [1])
("outvenoms", [1])
("outvied", [1])
("outward", [9])
("outwardly", [3])
("outwent", [1])
("oven", [1])
("ovens", [1])
("over", [33])
("overblown", [2])
("overboard", [3])
("overbulk", [1])
("overbuys", [1])
("overcame", [2])
("overcome", [2])
("overeyeing", [1])
("overfar", [1])
("overflow", [1])
("overfond", [1])
("overheard", [2])
("overhold", [1])
("overjoyd", [1])
("overkind", [1])
("overland", [1])
("overleather", [1])
("overmerry", [1])
("overmuch", [1])
("overproud", [1])
("overreach", [1])
("overroasted", [2])
("overshines", [1])
("overswear", [1])
("overtake", [1])
("overthrow", [2])
("overthrown", [2])
("overto", [1])
("overtopping", [1])
("overture", [2])
("overweening", [1])
("overwhelm", [1])
("overworn", [1])
("ovid", [2])
("owe", [16])
("owed", [2])
("owes", [7])
("owest", [2])
("oweth", [1])
("owl", [3])
("owls", [2])
("own", [172])
("owner", [3])
("owners", [1])
("owning", [1])
("owns", [1])
("ox", [6])
("oxen", [2])
("oxlips", [1])
("oyes", [1])
("oyster", [2])
("pace", [7])
("paced", [1])
("paces", [1])
("pacified", [1])
("pacing", [1])
("pack", [8])
("packd", [2])
("packet", [1])
("packing", [2])
("packthread", [1])
("paddling", [1])
("padua", [32])
("page", [21])
("pageant", [4])
("pageantry", [1])
("pageants", [2])
("pages", [4])
("paid", [16])
("pail", [1])
("pailfuls", [1])
("pails", [1])
("pain", [12])
("painedst", [1])
("painful", [3])
("painfully", [1])
("pains", [20])
("paint", [2])
("painted", [11])
("painting", [2])
("pair", [15])
("paird", [1])
("palace", [39])
("palaces", [2])
("palamedes", [1])
("palate", [4])
("palates", [1])
("palating", [1])
("pale", [26])
("paled", [1])
("paler", [2])
("pallabris", [1])
("palm", [6])
("palmhow", [1])
("palms", [1])
("palmtree", [1])
("palsies", [1])
("palsyfumbling", [1])
("palter", [1])
("paltry", [3])
("pancakes", [3])
("pandar", [19])
("pandars", [4])
("pandarus", [186])
("pandaruso", [1])
("pander", [2])
("panders", [1])
("panel", [1])
("pang", [1])
("pangd", [1])
("pangs", [6])
("pannonians", [2])
("pantaloon", [2])
("pantler", [2])
("pants", [1])
("panyn", [1])
("paper", [14])
("paphos", [2])
("paradise", [2])
("paradoxes", [1])
("paragon", [6])
("parallel", [3])
("parallels", [1])
("parasite", [1])
("parcel", [1])
("parcels", [2])
("parch", [1])
("parchment", [2])
("pard", [3])
("pardon", [46])
("pardond", [3])
("pardons", [2])
("pare", [1])
("parent", [2])
("parentage", [12])
("parents", [7])
("parings", [1])
("paris", [68])
("parish", [4])
("parishioners", [1])
("parishtop", [1])
("park", [2])
("parle", [1])
("parlor", [1])
("parlous", [1])
("parrot", [3])
("parsley", [1])
("parson", [4])
("part", [111])
("partake", [3])
("partakes", [1])
("parted", [11])
("parthian", [1])
("partial", [2])
("participate", [1])
("particle", [1])
("particular", [9])
("particulars", [4])
("parties", [4])
("parting", [10])
("partisans", [1])
("partition", [1])
("partlet", [1])
("partly", [6])
("partner", [2])
("partnerd", [1])
("partners", [1])
("parts", [27])
("party", [8])
("pash", [2])
("pashed", [1])
("pass", [31])
("passable", [1])
("passage", [7])
("passages", [2])
("passd", [7])
("passed", [2])
("passes", [13])
("passing", [10])
("passion", [32])
("passions", [1])
("passport", [1])
("passy", [1])
("past", [43])
("pastime", [8])
("pastorals", [1])
("pasture", [5])
("patch", [3])
("patchbreech", [1])
("patched", [3])
("patchery", [1])
("pate", [11])
("path", [2])
("pathetical", [1])
("paths", [1])
("patience", [56])
("patient", [25])
("patiently", [5])
("patients", [1])
("patrimony", [1])
("patroclus", [71])
("patron", [3])
("patroness", [2])
("pattern", [2])
("patterns", [1])
("paucas", [1])
("paulina", [82])
("paulinaa", [1])
("paulinas", [2])
("paunch", [1])
("pause", [6])
("pavement", [2])
("pavilion", [3])
("pavilions", [1])
("pawn", [6])
("pay", [42])
("payest", [1])
("payment", [3])
("payments", [1])
("pays", [6])
("peace", [92])
("peaceable", [1])
("peaceful", [3])
("peacemaker", [1])
("peaces", [1])
("peacock", [1])
("peacocka", [1])
("peacocks", [1])
("pearl", [7])
("pearls", [1])
("peasant", [6])
("peascod", [2])
("pease", [1])
("peat", [1])
("peckd", [1])
("peculiar", [2])
("pedant", [33])
("pedascule", [1])
("pedlar", [4])
("pedlars", [3])
("peep", [1])
("peepeth", [1])
("peeps", [1])
("peer", [2])
("peereth", [1])
("peering", [1])
("peerless", [4])
("peers", [3])
("peevish", [9])
("peevishly", [1])
("peg", [1])
("pegaramsey", [1])
("pegasus", [1])
("pelf", [1])
("pelter", [1])
("pelting", [1])
("pen", [9])
("penalty", [2])
("penance", [2])
("pence", [3])
("penetrate", [4])
("penitence", [1])
("penitent", [6])
("penned", [1])
("penny", [5])
("pennyworth", [1])
("pension", [1])
("pentapolis", [7])
("pentecost", [1])
("penthesilea", [1])
("penury", [2])
("people", [25])
("peopled", [1])
("peoples", [2])
("pepper", [1])
("per", [1])
("peradventure", [1])
("perceive", [18])
("perceived", [2])
("perceiveth", [1])
("perch", [1])
("perchance", [14])
("perdie", [1])
("perdita", [39])
("perdition", [5])
("perdonato", [1])
("perdy", [1])
("peremptory", [2])
("perfect", [14])
("perfected", [1])
("perfection", [4])
("perfections", [4])
("perfectly", [2])
("perfidious", [1])
("perfidioushe", [1])
("perforce", [6])
("perform", [17])
("performance", [5])
("performd", [13])
("performed", [2])
("performers", [1])
("performs", [1])
("perfume", [3])
("perfumed", [3])
("perfumes", [2])
("perhaps", [14])
("pericles", [183])
("peril", [11])
("perilous", [2])
("perils", [1])
("perish", [7])
("perishd", [2])
("perishen", [1])
("perishest", [1])
("perishing", [1])
("periwig", [1])
("perjured", [3])
("permit", [1])
("pernicious", [1])
("perpend", [2])
("perpetual", [3])
("perpetually", [2])
("perpetuity", [2])
("perplexd", [3])
("perseus", [2])
("persever", [3])
("perseverance", [1])
("persia", [1])
("persist", [1])
("persistive", [1])
("person", [29])
("personage", [1])
("personal", [2])
("personated", [1])
("personates", [1])
("persons", [7])
("perspective", [1])
("perspicuous", [1])
("persuade", [6])
("persuaded", [5])
("persuades", [2])
("persuadethe", [1])
("persuasion", [6])
("pertain", [1])
("pertinent", [1])
("pertly", [2])
("perturbd", [1])
("peruse", [4])
("perused", [2])
("perverseness", [1])
("pervert", [1])
("pestered", [1])
("pestilence", [2])
("peter", [4])
("peters", [1])
("petition", [4])
("petitionary", [1])
("petitioners", [1])
("petitions", [1])
("petruchio", [205])
("petruchios", [5])
("petticoat", [3])
("petticoats", [1])
("pettish", [1])
("pettitoes", [1])
("petty", [5])
("pewter", [1])
("pheasant", [2])
("phebe", [45])
("phebes", [2])
("pheeze", [2])
("philario", [16])
("philarios", [4])
("philarmonus", [1])
("philemon", [4])
("philip", [3])
("philomel", [1])
("philosopher", [2])
("philosophy", [5])
("philoten", [3])
("phoebus", [5])
("phoenix", [7])
("phrase", [2])
("phrases", [1])
("phrygia", [3])
("phrygian", [3])
("physic", [11])
("physician", [5])
("physicians", [1])
("physics", [1])
("pia", [2])
("pick", [2])
("pickaxes", [1])
("pickd", [3])
("picked", [1])
("picking", [2])
("pickle", [2])
("pickleherring", [1])
("pickpurse", [1])
("picture", [15])
("pictured", [1])
("pictures", [5])
("pie", [2])
("piece", [32])
("pieced", [2])
("pieces", [9])
("pied", [1])
("piedness", [1])
("pierce", [2])
("pierced", [1])
("pierces", [2])
("pierceth", [1])
("piercing", [2])
("pies", [1])
("pig", [2])
("pigeons", [2])
("pight", [1])
("pignuts", [1])
("pigrogromitus", [1])
("pike", [1])
("pikes", [2])
("pilch", [1])
("pilchards", [1])
("pile", [3])
("piled", [1])
("pilgrimage", [1])
("pillar", [1])
("pillars", [1])
("pillory", [1])
("pillow", [7])
("pilot", [2])
("pilots", [1])
("pimpernell", [1])
("pin", [5])
("pinch", [13])
("pinchd", [5])
("pinched", [1])
("pinches", [2])
("pinching", [2])
("pinchs", [1])
("pinchspotted", [1])
("pine", [7])
("pined", [1])
("pines", [1])
("pins", [1])
("pioned", [1])
("pious", [2])
("pip", [1])
("pipe", [4])
("pipes", [1])
("pirate", [7])
("pirates", [6])
("pisa", [14])
("pisanio", [103])
("pisanios", [1])
("pistol", [2])
("pistols", [1])
("pitch", [5])
("pitched", [1])
("pitchers", [1])
("piteous", [5])
("pith", [1])
("pithy", [1])
("pitied", [4])
("pities", [1])
("pitiful", [5])
("pitifully", [1])
("pitiless", [2])
("pittance", [1])
("pittikins", [1])
("pity", [51])
("pitying", [1])
("piu", [1])
("place", [109])
("placed", [4])
("places", [8])
("placing", [1])
("placket", [2])
("plackets", [1])
("plague", [17])
("plagued", [1])
("plagues", [3])
("plaguy", [1])
("plain", [20])
("plainer", [2])
("plainings", [1])
("plainly", [5])
("plainness", [3])
("plains", [9])
("plaintiff", [1])
("planet", [3])
("planets", [4])
("plant", [2])
("plantage", [1])
("plantation", [1])
("planteth", [1])
("plants", [3])
("plash", [1])
("plaster", [1])
("plate", [2])
("platform", [1])
("play", [76])
("playd", [12])
("played", [4])
("player", [4])
("players", [6])
("playfellow", [4])
("playing", [3])
("plays", [9])
("plead", [8])
("pleaded", [1])
("pleads", [1])
("pleasant", [11])
("pleasantly", [1])
("please", [112])
("pleased", [19])
("pleases", [5])
("pleaseth", [5])
("pleasing", [6])
("pleasure", [39])
("pleasures", [9])
("pledge", [4])
("plenteous", [1])
("plentiful", [2])
("plentifully", [2])
("plenty", [8])
("plentys", [1])
("plight", [4])
("plod", [1])
("plot", [6])
("plotproof", [1])
("plots", [2])
("plotted", [2])
("plough", [1])
("ploughed", [1])
("ploughman", [1])
("pluck", [16])
("pluckd", [2])
("plucked", [2])
("plucking", [2])
("plucks", [2])
("pluckt", [1])
("plume", [1])
("plumes", [2])
("plummet", [2])
("plunge", [1])
("plunged", [1])
("pluto", [2])
("plutos", [1])
("plutus", [1])
("ply", [3])
("pocket", [7])
("pockets", [1])
("poesy", [1])
("poet", [2])
("poetical", [4])
("poetry", [5])
("point", [26])
("pointdevice", [1])
("pointdevise", [1])
("pointed", [4])
("pointing", [2])
("points", [8])
("poise", [1])
("poised", [2])
("poison", [17])
("poisond", [4])
("poisoner", [1])
("poisonous", [2])
("poisonoustongued", [1])
("poisons", [3])
("poke", [1])
("pokingsticks", [1])
("poland", [1])
("poleclipt", [1])
("policy", [9])
("politic", [4])
("politician", [1])
("politicians", [1])
("politicly", [1])
("polixenes", [79])
("polixenestwas", [1])
("polluted", [1])
("pollution", [1])
("polydamas", [1])
("polydore", [5])
("polydote", [3])
("polyxena", [1])
("polyxenes", [1])
("pomander", [1])
("pomp", [2])
("pompae", [1])
("pompous", [2])
("pond", [1])
("ponderous", [1])
("ponds", [1])
("pool", [3])
("pooped", [1])
("poor", [139])
("poorest", [1])
("poorly", [2])
("poppd", [1])
("popular", [1])
("populous", [1])
("por", [2])
("porpentine", [6])
("porpus", [1])
("porridge", [3])
("porringer", [1])
("port", [5])
("portable", [1])
("portage", [1])
("portend", [1])
("portends", [2])
("portents", [1])
("porter", [5])
("portion", [3])
("portly", [2])
("ports", [1])
("portugal", [1])
("position", [2])
("positive", [1])
("possess", [7])
("possessd", [7])
("possessed", [4])
("possesses", [2])
("possession", [7])
("possessions", [1])
("possible", [18])
("possibly", [2])
("post", [11])
("posted", [1])
("posterity", [1])
("posterns", [3])
("posthumus", [126])
("posting", [1])
("posts", [3])
("postscript", [1])
("posture", [2])
("postures", [1])
("pot", [4])
("potatofinger", [1])
("potency", [1])
("potent", [9])
("pothecary", [1])
("potion", [2])
("pouch", [1])
("pound", [10])
("pounds", [2])
("pour", [8])
("pourd", [2])
("poured", [1])
("pourquoi", [2])
("pourst", [1])
("poverty", [6])
("power", [38])
("powerful", [5])
("powers", [16])
("pox", [7])
("practise", [17])
("practised", [3])
("practises", [1])
("practising", [1])
("prague", [1])
("praise", [42])
("praised", [13])
("praisedtherein", [1])
("praisedto", [1])
("praises", [10])
("praising", [2])
("prankd", [1])
("pranks", [4])
("prate", [2])
("pratest", [1])
("prating", [4])
("prattle", [2])
("pray", [181])
("prayd", [3])
("prayed", [2])
("prayer", [6])
("prayers", [18])
("prays", [4])
("preachd", [1])
("preached", [1])
("preaches", [1])
("precedent", [3])
("precepts", [1])
("precious", [23])
("preciousdear", [1])
("preciously", [1])
("preconsul", [1])
("precursors", [1])
("predominance", [1])
("predominant", [1])
("preeminence", [1])
("preemployd", [1])
("prefer", [6])
("preferment", [6])
("preferrd", [1])
("preferred", [1])
("prefixd", [2])
("pregnant", [8])
("premises", [1])
("prenominate", [1])
("preparation", [2])
("prepare", [9])
("prepared", [5])
("preposterous", [3])
("prerogative", [5])
("presage", [1])
("prescience", [2])
("presence", [18])
("present", [73])
("presentation", [1])
("presented", [2])
("presenters", [1])
("presenting", [4])
("presently", [22])
("presents", [5])
("preservation", [3])
("preserve", [10])
("preserved", [6])
("preserver", [2])
("preservers", [1])
("press", [5])
("pressd", [2])
("presses", [1])
("pressinglies", [1])
("prest", [1])
("presume", [5])
("presumes", [2])
("presuming", [1])
("presupposed", [1])
("pretence", [3])
("pretend", [1])
("pretending", [1])
("prethee", [1])
("prettiest", [7])
("prettily", [1])
("pretty", [45])
("prevail", [4])
("prevaild", [4])
("prevailed", [2])
("prevailing", [1])
("prevent", [2])
("prevented", [5])
("preventions", [1])
("prevents", [3])
("prey", [6])
("priam", [19])
("priami", [3])
("priams", [11])
("priamus", [2])
("priapus", [1])
("price", [6])
("prick", [2])
("prickd", [1])
("pricked", [1])
("pricking", [1])
("pricks", [3])
("pride", [27])
("prides", [1])
("priest", [25])
("priestess", [1])
("priestlike", [1])
("priestly", [1])
("priests", [3])
("prig", [2])
("prime", [4])
("primitive", [1])
("primo", [1])
("primogenitive", [1])
("primrose", [1])
("primroses", [2])
("prince", [77])
("princelike", [1])
("princely", [14])
("princes", [36])
("princess", [26])
("princesses", [2])
("princessgoddesso", [1])
("principal", [5])
("principals", [1])
("print", [6])
("printless", [1])
("priority", [1])
("priory", [3])
("priser", [1])
("prison", [16])
("prisond", [1])
("prisoner", [17])
("prisoners", [4])
("prithee", [91])
("privacy", [2])
("private", [14])
("privately", [3])
("privilege", [3])
("privileged", [2])
("privilegio", [1])
("privy", [3])
("prize", [17])
("prized", [5])
("prizer", [1])
("prizes", [3])
("probable", [4])
("probation", [2])
("proceed", [20])
("proceeded", [2])
("proceeders", [1])
("proceeding", [2])
("proceedings", [1])
("process", [2])
("processserver", [1])
("proclaim", [9])
("proclaimd", [5])
("proclaimed", [2])
("proclaims", [3])
("proclamation", [5])
("proclamations", [1])
("procrastinate", [1])
("procure", [5])
("procuring", [1])
("prodigal", [4])
("prodigals", [1])
("prodigious", [1])
("prodigy", [1])
("produce", [5])
("profanation", [1])
("profane", [1])
("profaneness", [1])
("profess", [10])
("professd", [1])
("professes", [2])
("professest", [1])
("profession", [7])
("professions", [1])
("professors", [1])
("proffer", [2])
("profit", [18])
("profits", [1])
("profound", [3])
("profoundly", [1])
("prognostication", [1])
("prohibition", [1])
("project", [6])
("projects", [1])
("prologue", [5])
("prologues", [1])
("prolongd", [2])
("promise", [30])
("promised", [24])
("promises", [3])
("promising", [3])
("promontory", [1])
("promotion", [2])
("prompt", [3])
("prompted", [2])
("prompts", [3])
("prone", [2])
("pronounce", [9])
("pronounced", [1])
("proof", [21])
("proofs", [2])
("prop", [2])
("propagate", [1])
("propend", [1])
("propension", [1])
("proper", [14])
("properer", [1])
("properfalse", [1])
("properly", [3])
("propertied", [1])
("property", [1])
("prophecy", [4])
("prophesied", [1])
("prophet", [3])
("prophetic", [1])
("prophetically", [1])
("proportion", [3])
("propose", [2])
("proposed", [1])
("proposition", [1])
("propositions", [1])
("propriety", [1])
("propugnation", [1])
("prorogue", [1])
("prose", [1])
("proselytes", [1])
("proserpina", [1])
("proserpines", [1])
("prospect", [1])
("prosper", [8])
("prosperities", [1])
("prosperitys", [1])
("prospero", [139])
("prosperos", [4])
("prosperous", [7])
("prostitute", [1])
("prostrate", [1])
("protect", [4])
("protection", [5])
("protector", [1])
("protects", [1])
("protest", [11])
("protestation", [2])
("protesting", [1])
("protests", [1])
("protract", [1])
("protractive", [1])
("proud", [37])
("prouder", [4])
("proudest", [2])
("proudly", [2])
("proudminded", [1])
("prove", [68])
("proved", [4])
("prover", [1])
("proverb", [1])
("proverbshall", [1])
("proves", [2])
("provexit", [1])
("provide", [6])
("provided", [6])
("providence", [3])
("provident", [1])
("providently", [1])
("provider", [1])
("province", [2])
("provision", [4])
("provoke", [4])
("provoked", [4])
("provokes", [1])
("provoketh", [1])
("prudence", [1])
("prudent", [1])
("prunes", [2])
("prunest", [1])
("pruning", [1])
("pry", [1])
("ps", [1])
("psalms", [1])
("public", [13])
("publication", [1])
("publicly", [3])
("publish", [3])
("publishd", [2])
("publishing", [1])
("puddings", [1])
("puddled", [1])
("pudency", [1])
("puffd", [2])
("puffing", [2])
("pugging", [1])
("puisny", [1])
("puking", [1])
("puling", [1])
("pull", [2])
("pulled", [1])
("pulpiter", [1])
("pulse", [6])
("pumps", [1])
("pun", [1])
("punish", [6])
("punishd", [4])
("punished", [2])
("punishes", [1])
("punishment", [5])
("pupil", [1])
("pupils", [2])
("puppet", [4])
("puppies", [2])
("puppyheaded", [1])
("purblind", [2])
("purchase", [9])
("purchased", [2])
("purchasing", [1])
("pure", [12])
("purely", [1])
("purer", [1])
("purgation", [3])
("purge", [4])
("purged", [1])
("puritan", [5])
("purity", [5])
("purlieus", [1])
("purple", [1])
("purpose", [58])
("purposed", [4])
("purposely", [2])
("purposes", [4])
("purse", [25])
("pursebearer", [1])
("purses", [2])
("pursue", [10])
("pursued", [4])
("pursuest", [1])
("pursuit", [4])
("push", [8])
("pushes", [1])
("put", [120])
("putrefied", [1])
("puts", [18])
("putteron", [1])
("putterout", [1])
("putting", [3])
("puttock", [2])
("puzzled", [1])
("pyrrhus", [1])
("pythagoras", [3])
("quaff", [1])
("quaffd", [1])
("quaffing", [1])
("quail", [2])
("quails", [1])
("quaint", [4])
("quaintly", [1])
("quake", [3])
("qualified", [2])
("qualify", [2])
("qualifying", [1])
("qualities", [8])
("quality", [8])
("quam", [1])
("quantity", [3])
("quarrel", [22])
("quarreller", [1])
("quarrelling", [1])
("quarrelous", [1])
("quarrels", [4])
("quarrelsome", [3])
("quart", [1])
("quarter", [2])
("quarterd", [1])
("quarters", [4])
("quarts", [1])
("que", [1])
("queas", [1])
("queen", [157])
("queenlo", [1])
("queeno", [1])
("queens", [18])
("queensave", [1])
("quench", [8])
("quenchd", [1])
("quenched", [1])
("quenching", [1])
("quest", [3])
("question", [34])
("questiond", [3])
("questiondst", [1])
("questioning", [1])
("questionless", [1])
("questions", [3])
("queubus", [1])
("quick", [15])
("quickanswerd", [1])
("quicken", [1])
("quickens", [1])
("quickly", [15])
("quickwitted", [1])
("quiet", [21])
("quieter", [1])
("quietly", [2])
("quietness", [1])
("quinapalus", [1])
("quintain", [1])
("quintessence", [1])
("quip", [2])
("quire", [1])
("quirk", [1])
("quirks", [1])
("quit", [13])
("quite", [16])
("quits", [1])
("quittance", [1])
("quitted", [1])
("quo", [1])
("quod", [1])
("quoifs", [1])
("quondam", [1])
("quoted", [1])
("quoth", [29])
("quotha", [1])
("quotidian", [1])
("rabbit", [1])
("rabble", [2])
("race", [5])
("rack", [3])
("rackd", [1])
("racks", [1])
("radiant", [4])
("raft", [1])
("rag", [2])
("rage", [19])
("rages", [4])
("ragged", [3])
("raging", [7])
("rags", [4])
("rail", [13])
("raild", [1])
("railed", [2])
("railest", [1])
("railing", [5])
("rails", [3])
("raiment", [3])
("rain", [15])
("rainbow", [1])
("raineth", [1])
("raise", [4])
("raised", [4])
("raising", [2])
("raisins", [1])
("ralph", [1])
("ram", [3])
("ramp", [1])
("ramps", [1])
("rams", [2])
("ramtender", [1])
("ran", [8])
("rancorous", [1])
("random", [1])
("range", [1])
("ranged", [1])
("rangers", [1])
("ranging", [1])
("rank", [13])
("ranker", [1])
("rankest", [1])
("rankness", [1])
("ranks", [1])
("ransack", [1])
("ransackd", [2])
("ransom", [2])
("ransomd", [1])
("ransomed", [1])
("ransoms", [1])
("rap", [3])
("rape", [1])
("rapier", [4])
("raps", [1])
("rapt", [1])
("rapture", [2])
("raptures", [1])
("rare", [26])
("rarei", [1])
("rarely", [3])
("rareness", [1])
("rarer", [2])
("rarest", [7])
("rarities", [1])
("rarity", [1])
("rascal", [13])
("rascally", [3])
("rascals", [4])
("rascalwould", [1])
("rash", [4])
("rashness", [1])
("rat", [2])
("rate", [5])
("rated", [2])
("rates", [2])
("rather", [76])
("rathersaving", [1])
("ratify", [2])
("rats", [1])
("rattling", [1])
("rave", [1])
("raved", [1])
("raven", [2])
("ravening", [1])
("ravens", [5])
("raves", [1])
("raving", [1])
("ravish", [2])
("ravishd", [2])
("ravished", [1])
("raw", [4])
("ray", [1])
("rayed", [2])
("razed", [2])
("razor", [1])
("razorable", [1])
("re", [2])
("reach", [4])
("reaching", [1])
("read", [52])
("reader", [1])
("readiest", [1])
("readiness", [3])
("reading", [10])
("reads", [31])
("ready", [45])
("reap", [3])
("reapers", [1])
("reaps", [1])
("rear", [4])
("reard", [2])
("reared", [1])
("reason", [80])
("reasonable", [4])
("reasons", [16])
("rebel", [2])
("rebelling", [1])
("rebellion", [1])
("rebellious", [1])
("rebuke", [2])
("rebukes", [2])
("rebused", [1])
("recall", [2])
("recalld", [1])
("receipt", [2])
("receive", [23])
("received", [12])
("receiver", [1])
("receives", [5])
("receiveth", [1])
("receiving", [2])
("receptacles", [1])
("reception", [1])
("reck", [2])
("reckon", [2])
("reckond", [2])
("reckoning", [4])
("reckonings", [1])
("recks", [1])
("reclined", [1])
("recoil", [3])
("recollect", [1])
("recollected", [1])
("recommended", [1])
("recompense", [10])
("recompensed", [2])
("reconcile", [2])
("reconciled", [1])
("record", [3])
("recordation", [1])
("recorded", [1])
("records", [1])
("recount", [4])
("recountments", [1])
("recourse", [1])
("recover", [11])
("recoverd", [2])
("recovered", [4])
("recovers", [1])
("recovery", [4])
("recoverys", [1])
("recreant", [1])
("recreation", [4])
("rectify", [1])
("red", [14])
("redeem", [4])
("redeemd", [2])
("redeeming", [1])
("redeems", [1])
("redemption", [1])
("redhot", [1])
("redime", [1])
("redlookd", [1])
("redness", [1])
("reed", [1])
("reeds", [2])
("reek", [1])
("reeling", [2])
("reenter", [91])
("refer", [1])
("reference", [1])
("referrd", [1])
("reflect", [2])
("reflection", [3])
("reformd", [1])
("refractory", [1])
("refresh", [4])
("refreshing", [1])
("reft", [3])
("reftst", [1])
("refuse", [8])
("refused", [2])
("refusing", [2])
("regal", [1])
("regard", [12])
("regent", [2])
("regia", [3])
("region", [4])
("regions", [3])
("registerd", [1])
("rehearse", [1])
("rehearsed", [1])
("reign", [7])
("reignd", [2])
("reigning", [2])
("reigns", [4])
("rein", [4])
("reinforce", [1])
("reinforcement", [1])
("reins", [1])
("reiterate", [1])
("rejoice", [5])
("rejoiced", [1])
("rejoices", [1])
("rejoicing", [3])
("rejoicingly", [1])
("rejoindure", [1])
("relapse", [1])
("relate", [1])
("relates", [1])
("relating", [1])
("relation", [7])
("release", [3])
("relics", [1])
("relief", [3])
("relieve", [9])
("relieved", [4])
("religion", [2])
("religious", [4])
("religiously", [1])
("reliques", [1])
("relish", [7])
("relishd", [1])
("relished", [1])
("relives", [1])
("rely", [1])
("remain", [18])
("remaind", [1])
("remainder", [3])
("remainders", [1])
("remained", [1])
("remaining", [2])
("remains", [6])
("remarkable", [1])
("remedies", [2])
("remedy", [14])
("remedyto", [1])
("remember", [56])
("rememberd", [4])
("remembered", [2])
("remembergive", [1])
("remembering", [1])
("rememberst", [2])
("remembert", [1])
("remembrance", [20])
("remembrancer", [1])
("remembrancethe", [1])
("remiss", [1])
("remnant", [1])
("remorse", [4])
("remote", [2])
("remove", [7])
("removed", [7])
("removedbear", [1])
("removedness", [1])
("removes", [1])
("remuneration", [1])
("rend", [3])
("render", [9])
("renderd", [1])
("renders", [2])
("renegado", [1])
("renew", [5])
("renewd", [1])
("renown", [8])
("renownd", [3])
("renowned", [5])
("renowns", [1])
("repaid", [1])
("repair", [8])
("repaired", [1])
("repairs", [1])
("repast", [2])
("repaying", [1])
("repeat", [4])
("repeated", [2])
("repent", [6])
("repented", [1])
("repetition", [1])
("repining", [1])
("replenishd", [1])
("replied", [1])
("replies", [1])
("reply", [4])
("report", [49])
("reportafter", [1])
("reported", [2])
("reporting", [2])
("reports", [2])
("reportst", [1])
("repose", [5])
("reposing", [1])
("reprehended", [2])
("reproach", [1])
("reproof", [7])
("reprove", [1])
("reproves", [1])
("reprovest", [1])
("repulse", [2])
("repured", [1])
("reputation", [10])
("repute", [2])
("reputed", [1])
("request", [18])
("requests", [2])
("require", [3])
("required", [5])
("requires", [2])
("requiring", [1])
("requisite", [1])
("requit", [1])
("requite", [4])
("requited", [1])
("rescue", [5])
("rescued", [2])
("resemblance", [1])
("resemble", [2])
("resembled", [1])
("resembles", [1])
("reserve", [5])
("reserved", [2])
("residence", [2])
("resides", [5])
("residue", [1])
("resign", [1])
("resist", [8])
("resisted", [1])
("resolute", [2])
("resolution", [4])
("resolve", [11])
("resolved", [9])
("resort", [3])
("resorted", [1])
("resorters", [1])
("respect", [19])
("respected", [1])
("respecting", [2])
("respects", [1])
("respice", [1])
("respite", [1])
("rest", [74])
("rested", [3])
("resteth", [1])
("resthark", [1])
("restoratives", [1])
("restore", [5])
("restored", [4])
("restraind", [1])
("restrained", [1])
("restraining", [1])
("restrains", [1])
("restraint", [3])
("rests", [2])
("resty", [1])
("resume", [1])
("resumed", [1])
("resumes", [1])
("retain", [2])
("retaind", [1])
("retention", [2])
("retire", [9])
("retired", [4])
("retires", [1])
("retort", [3])
("retorts", [1])
("retract", [1])
("retreat", [4])
("return", [39])
("returnd", [6])
("returned", [8])
("returns", [1])
("reveal", [1])
("reveals", [1])
("revel", [3])
("reveller", [1])
("revelry", [1])
("revels", [4])
("revenge", [16])
("revenged", [10])
("revenges", [6])
("revengingly", [1])
("revenue", [7])
("revenues", [1])
("reverberate", [1])
("reverberates", [1])
("reverence", [10])
("reverend", [14])
("reverent", [1])
("reversion", [1])
("reverted", [1])
("review", [1])
("revile", [1])
("reviled", [1])
("revive", [2])
("revived", [2])
("reviving", [1])
("revolt", [6])
("revolted", [2])
("revolts", [1])
("revolve", [3])
("reward", [6])
("rheims", [1])
("rhetoric", [2])
("rheum", [2])
("rheums", [1])
("rhyme", [7])
("rhymes", [3])
("ribald", [1])
